label,media,desvio_padrao,porcentagem_desvio_padrao
tempo total,465.4,27.272696969680137,5.860055214800202
tempo não idle,155.584650748,0.54012345557306,0.34715728895898373
SCR_Init,12.93586,0.6440688651068299,4.978941215402996
SCR_Have_restart,0.003734548,0.001644154285604,44.02552291747221
SCR_Start_restart,0.0020192024000000005,0.0009597344408526767,47.53037342134085
SCR_Route_file,0.001067752,8.646377952645833e-05,8.097739880277288
SCR_Complete_restart,0.019947440000000004,0.005002396214115791,25.07788575434136
SCR_Need_checkpoint,1.419288e-05,5.866015231824751e-07,4.133068997852973
SCR_Start_output,17.978680000000004,0.29382148832241706,1.6342773124746477
SCR_Complete_output,5.096928,0.08272252063374268,1.622987819991624
SCR_Finalize,19.224359999999997,0.23834093857329747,1.239786076484718
