label,media,desvio_padrao,porcentagem_desvio_padrao
tempo total,349.8,110.65351327454543,31.63336571599355
tempo não idle,89.797381616,32.38121076701863,36.06030619633232
SCR_Init,9.404882,3.0999695797088074,32.96128095715403
SCR_Have_restart,0.0009900716000000001,0.00032600786458044235,32.927705893234624
SCR_Start_restart,0.0005214789999999999,0.0001788373088368308,34.29424940157338
SCR_Route_file,0.00045950879999999997,0.00021485140334589394,46.75675489694516
SCR_Complete_restart,0.0015226159999999999,0.0006860495516254638,45.05729295012426
SCR_Need_checkpoint,5.59443e-06,3.5328057508798866e-06,63.14862731109133
SCR_Start_output,3.7892870000000003,7.941316328631734,209.57283860081682
SCR_Complete_output,1.1409464000000002,0.734921542101128,64.41332757622338
SCR_Finalize,3.8590795399999998,8.58092251059843,222.35671542023803
