label,media,desvio_padrao,porcentagem_desvio_padrao
tempo total,411.4,32.85270156318959,7.985586184538063
tempo não idle,101.595830328,2.701826858470497,2.6593875454806617
SCR_Init,5.802557999999999,0.4948745678149162,8.528558746244608
SCR_Have_restart,0.001313694,0.00010836393579046489,8.248795822350173
SCR_Start_restart,0.0006066198,8.92720431165323e-05,14.716308817571122
SCR_Route_file,0.0011462619999999999,2.4739484028572636e-05,2.1582748122656636
SCR_Complete_restart,0.00426912,0.0025298527337969693,59.259349322506026
SCR_Need_checkpoint,0.00019541240000000003,8.349134583895507e-06,4.27257153788373
SCR_Start_output,7.601056,0.25130398510568835,3.306171999070765
SCR_Complete_output,2.3114440000000003,0.021080390888216515,0.9120009348362544
SCR_Finalize,9.125913999999998,0.2806795166733765,3.0756318399820177
