label,media,desvio_padrao,porcentagem_desvio_padrao
tempo total,414.6,65.91130403807833,15.897564890998147
tempo não idle,93.993434552,3.4637500549427647,3.685097870348076
SCR_Init,5.785690000000001,0.2004711213616564,3.464947506030506
SCR_Have_restart,0.0006240713999999999,6.103230913868489e-05,9.779699748888492
SCR_Start_restart,0.00027842899999999996,3.787548058440975e-05,13.603281477292148
SCR_Route_file,0.0007416254,5.502402684282559e-06,0.7419382729181819
SCR_Complete_restart,0.0013822997999999999,0.0003151535444274743,22.799217971924346
SCR_Need_checkpoint,1.318132e-05,3.4866631182263657e-07,2.6451547479511652
SCR_Start_output,7.895192,0.3431643056467261,4.346497281468597
SCR_Complete_output,4.474512,0.16921270466486854,3.7817018853646727
SCR_Finalize,9.131836000000002,0.21705913809374627,2.376949587068211
