tempo total,tempo não idle,SCR_Init,SCR_Have_restart,SCR_Start_restart,SCR_Route_file,SCR_Complete_restart,SCR_Need_checkpoint,SCR_Start_output,SCR_Complete_output,SCR_Finalize
435.0,112.99669899,7.98199,0.00243602,0.000513683,0.00102669,0.0104347,1.26328e-05,7.8515,9.20819,9.24746
375.0,113.99678209,8.04494,0.00168334,0.000615612,0.00125466,0.025667,1.27817e-05,8.61587,8.89189,9.39209
490.0,112.99654179,8.03796,0.00346485,0.000610827,0.000985824,0.00524293,1.40603e-05,8.41083,9.0129,9.53969
491.0,111.99673477,7.75064,0.00143611,0.00051816,0.00138482,0.0110022,1.3554e-05,8.08636,9.31608,9.14814
432.0,110.99683022,7.90222,0.00161206,0.000524588,0.000964437,0.00747407,1.32524e-05,8.10664,8.91138,9.53649
