tempo total,tempo não idle,SCR_Init,SCR_Have_restart,SCR_Start_restart,SCR_Route_file,SCR_Complete_restart,SCR_Need_checkpoint,SCR_Start_output,SCR_Complete_output,SCR_Finalize
402.0,107.99374833,6.67067,0.0011738,0.000502211,0.00116099,0.00353377,0.00019437,7.7272,6.27729,9.15668
412.0,112.99468441,6.5037,0.0011529,0.000736181,0.00115545,0.00220479,0.000190553,7.76479,6.27269,9.18672
392.0,106.99610034,6.79924,0.0013523,0.000595852,0.00118544,0.00603545,0.000205968,7.73034,6.22818,9.40656
402.0,105.99601795,5.82793,0.00149106,0.000718754,0.00117434,0.00257152,0.000195209,7.32884,6.45755,9.15097
444.0,107.99616625,6.97259,0.00128261,0.000618296,0.0011644,0.00397178,0.000207531,7.97089,6.21519,9.45426
