tempo total,tempo não idle,SCR_Init,SCR_Have_restart,SCR_Start_restart,SCR_Route_file,SCR_Complete_restart,SCR_Need_checkpoint,SCR_Start_output,SCR_Complete_output,SCR_Finalize
456.0,155.99618386,13.4863,0.00201844,0.000928392,0.0010003,0.0185428,1.44921e-05,18.1259,5.00351,19.0033
514.0,154.99640968,12.2339,0.00383847,0.00116876,0.00100309,0.0169785,1.36017e-05,18.26,5.16837,19.5496
455.0,155.9784795,12.3614,0.00282326,0.00232023,0.00119407,0.0266341,1.3629e-05,17.844,5.19609,19.2796
450.0,155.9623385,13.6663,0.00638242,0.00242977,0.00101966,0.0233692,1.49766e-05,18.1344,5.03924,19.3132
452.0,154.9898422,12.9314,0.00361015,0.00324886,0.00112164,0.0142126,1.4265e-05,17.5291,5.07743,18.9761
