tempo total,tempo não idle,SCR_Init,SCR_Have_restart,SCR_Start_restart,SCR_Route_file,SCR_Complete_restart,SCR_Need_checkpoint,SCR_Start_output,SCR_Complete_output,SCR_Finalize
407.0,107.99686408,6.54597,0.00129635,0.000816006,0.0013471,0.0200938,1.60639e-05,7.42599,5.13222,9.50074
382.0,104.99606445,6.71743,0.00140895,0.000410119,0.00114299,0.0118313,1.288e-05,8.22252,4.78107,9.39618
372.0,104.99662201,6.69756,0.00141198,0.000442864,0.000967298,0.00924777,1.25284e-05,8.1527,5.13296,9.72949
371.0,102.99683605,6.21526,0.00236336,0.00101384,0.000972845,0.0283491,1.24343e-05,7.71532,4.4039,8.96282
365.0,102.9965008,6.414,0.00303899,0.00160877,0.000963803,0.00754188,1.22754e-05,7.59678,4.57447,9.14858
